mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5224465370178223,0.018507155180832464,0.06629295349121093,0.006481052688299117,5,sqrt,2,600,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6455944819427104,-0.8356697025928248,-0.4692150409522646,-0.36811642477009493,-0.9740335396645632,-0.6585258379844916,0.22417336314263703,14
0.26134462356567384,0.007760922727034189,0.041189050674438475,0.006765042332356599,5,sqrt,4,300,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.736708067727304,-1.0117489623499847,-0.5509177663921784,-0.4730659742758625,-1.0639064724345155,-0.767269448635969,0.23751273197545497,53
0.5495209217071533,0.014351851438728276,0.0736727237701416,0.007233654933056509,5,sqrt,4,600,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7291438552582052,-1.011527893001072,-0.5543600504649898,-0.46064939431053153,-1.0669949426844687,-0.7645352271438535,0.24093983066521274,49
0.28891491889953613,0.012514490017960503,0.04727115631103516,0.0003110144036789479,5,0.5,1,300,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6674786792047339,-0.8091897294451781,-0.5304580891011542,-0.4193964114851966,-0.8405914720613722,-0.6534228762595269,0.16086123616204373,1
0.5391151905059814,0.01906039775829165,0.07021799087524414,0.007984480294733044,5,0.5,1,600,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6818667990844844,-0.8108742299481383,-0.5135704619369994,-0.4237586259348437,-0.8450763386109981,-0.6550292911030928,0.1640868660077007,5
0.26943697929382326,0.00032478252206478595,0.04725446701049805,0.000621735911483135,5,0.5,2,300,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6633354925219567,-0.8136904072729919,-0.5491728917129454,-0.4119994652143751,-0.8798023164519108,-0.6636001146348359,0.17068511017311075,19
0.5235341548919678,0.015375567955797068,0.06655368804931641,0.006716518797271357,5,0.5,2,600,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6782822300599477,-0.8112975051088098,-0.5224694215294442,-0.413059854737413,-0.8619401037451206,-0.657409823036147,0.16962637221961577,11
0.2682779788970947,0.009213031183493356,0.044284915924072264,0.005699139716925539,5,0.5,4,300,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.710346423026265,-0.9488320748071241,-0.6225692537348937,-0.48513816029058,-0.9953096326290045,-0.7524391088975734,0.19372354475714312,40
0.5638937473297119,0.027590058577754234,0.07655525207519531,0.0063696327563627754,5,0.5,4,600,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6992684897140797,-0.9480921388882151,-0.5990184664138145,-0.47316966874777777,-0.9878312897562487,-0.7414760107040272,0.1987184278470325,38
0.29221882820129397,0.011090164477162478,0.04787235260009766,0.0016690384107563455,5,1.0,1,300,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.7157030682998694,-0.8001410405611752,-0.557675719243656,-0.49435184896563916,-0.8127281865082132,-0.6761199727157106,0.1285912460421048,34
